"UUID","YEAR","STATE","BILLNUM","BILLSTATUS","AUTHORNAME","AUTHORPARTY","PREFILEDATE","INTRODUCEDDATE","LASTACTIONDATE","NCOAUTHORS","NDEMCOAUTHORS","NREPCOAUTHORS","AUDITS","AVAPPL","AVBDIS","AVBRET","AVELIG","AVEVIP","AVMIOV","AVMISC","AVMOVE","AVNOEX","AVPERM","BACAND","BALDES","BAPART","CANQUL","CANRTR","CANWDW","CANWRI","CNTEST","CRIMES","CYBSEC","DATART","DUALFU","ECONPV","EDHOLI","ELCOST","ELDATE","ELECOL","ELEING","EMEDIS","EOCAMP","EOGENR","EOLOCA","EOSTWD","EXPOLL","FILING","INVOTE","MAILVO","MISCEL","POLPAR","POLWAT","PPACES","PPGENR","PPLOCA","PPPROC","PPVCEN","PPVHRS","PREDEF","PRIDAT","PRIMIS","PRIPUS","PRIRNF","PRITYP","PROVOT","PTDRES","PWCOMP","PWMISC","PWQUAL","PWTRAI","PWYOTH","RECOUN","REGAPP","REGATO","REGCVL","REGDRI","REGDTE","REGEDY","REGELE","REGGEN","REGIDR","REGLST","REGMSC","REGONL","REGPRE","REGSDL","REPRES","RUNOFF","SPELEC","STVOTE","TECHSS","TFSCIC","VACNCY","VCOUNT","VEDINF","VOTAFW","VOTAGE","VOTAST","VOTEME","VOTFVR","VOTMQU","VOTRID","VSSCST","VTRCHA","COAUTHORS","HISTORY","BILLTEXTURL"
"IL2025H2414",2025,"IL","H2414","Pending","Windhorst","R",NA,2025-01-31,2025-02-04,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,"[""01/31/2025 - INTRODUCED."",""02/04/2025 - To HOUSE Committee on RULES.""]","http://custom.statenet.com/public/resources.cgi?id=ID:bill:IL2025000H2414&ciq=urn:user:PA195824351&client_md=db92c1bc53ef8366f04f0e3e08f36ead&mode=current_text"
"IL2025H2431",2025,"IL","H2431","Pending","Syed","D",NA,2025-02-03,2025-03-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"[""02/03/2025 - INTRODUCED."",""02/04/2025 - To HOUSE Committee on RULES."",""02/25/2025 - To HOUSE Committee on ETHICS & ELECTIONS."",""03/21/2025 - Rule 19(a)/ Re-referred to RULES Committee.""]","http://custom.statenet.com/public/resources.cgi?id=ID:bill:IL2025000H2431&ciq=urn:user:PA195824351&client_md=338d9339d9b5b4e27fc4a1595c769847&mode=current_text"
"IL2025S2456",2025,"IL","S2456","Enacted","Feigenholtz","D",NA,2025-02-07,2025-06-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,"[""02/07/2025 - INTRODUCED."",""02/07/2025 - To SENATE Committee on ASSIGNMENTS."",""03/04/2025 - To SENATE Committee on ENERGY AND PUBLIC UTILITIES."",""03/20/2025 - From SENATE Committee on ENERGY AND PUBLIC UTILITIES: Do pass."",""03/20/2025 - In SENATE. Placed on Calendar Order Second Reading."",""04/02/2025 - In SENATE. Read second time."",""04/02/2025 - In SENATE. Placed on Calendar Order Third Reading."",""04/09/2025 - In SENATE. Read third time. Passed SENATE. *****To HOUSE."",""04/11/2025 - To HOUSE Committee on RULES."",""04/17/2025 - To HOUSE Committee on ENERGY & ENVIRONMENT."",""04/29/2025 - From HOUSE Committee on ENERGY & ENVIRONMENT: Do Pass."",""04/30/2025 - In HOUSE. Placed on Short Debate Calendar Second Reading."",""05/16/2025 - In HOUSE. Read second time."",""05/16/2025 - In HOUSE. Held on Calendar Order of Second Reading."",""05/23/2025 - In HOUSE. 3rd Reading/Final Action Deadline Extended to May 31, 2025."",""05/29/2025 - In HOUSE. Floor Amendment No. 1 filed. Referred to RULES."",""05/29/2025 - In HOUSE. Floor Amendment No. 2 filed. Referred to RULES."",""05/29/2025 - From HOUSE Committee on RULES: Referred to HOUSE Energy & Environment Committee Amendment No. 1."",""05/30/2025 - From HOUSE Committee on RULES: Referred to HOUSE Executive Committee Amendment No. 2."",""05/30/2025 - Re-assigned to HOUSE Committee on EXECUTIVE Amendment No. 1."",""05/30/2025 - From HOUSE Committee on EXECUTIVE: Approved for consideration - Amendment No. 2."",""05/30/2025 - In HOUSE. Read second time. Adopted Amendment No. 2."",""05/30/2025 - In HOUSE. Placed on Short Debate Calendar Third Reading."",""05/30/2025 - In HOUSE. Read third time. Passed HOUSE. *****To SENATE for concurrence."",""05/30/2025 - In HOUSE. Tabled Amendment No. 1."",""05/30/2025 - In SENATE. Secretary's Desk - Concurrence - Amendment No. 2."",""05/30/2025 - In SENATE. Placed on Calendar Order of Concurrence - Amendment No. 2."",""06/01/2025 - SENATE concurred in HOUSE Amendment No. 2."",""06/01/2025 - Passed Both Houses."",""06/11/2025 - *****To GOVERNOR."",""06/16/2025 - Signed by GOVERNOR."",""06/16/2025 - Public Act No. 10""]","http://custom.statenet.com/public/resources.cgi?id=ID:bill:IL2025000S2456&ciq=urn:user:PA195824351&client_md=06fec4e85b466e3a27fddd111c9fe177&mode=current_text"
"IL2025H2467",2025,"IL","H2467","Pending","Lilly","D",NA,2025-02-03,2025-03-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,"[""02/03/2025 - INTRODUCED."",""02/04/2025 - To HOUSE Committee on RULES."",""03/04/2025 - To HOUSE Committee on ETHICS & ELECTIONS."",""03/21/2025 - Rule 19(a)/ Re-referred to RULES Committee.""]","http://custom.statenet.com/public/resources.cgi?id=ID:bill:IL2025000H2467&ciq=urn:user:PA195824351&client_md=a840af3f2558858365bda895539d5e89&mode=current_text"
"IL2025H2566",2025,"IL","H2566","Pending","Hoffman","D",NA,2025-02-04,2025-03-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"[""02/04/2025 - INTRODUCED."",""02/04/2025 - To HOUSE Committee on RULES."",""03/04/2025 - To HOUSE Committee on ETHICS & ELECTIONS."",""03/21/2025 - Rule 19(a)/ Re-referred to RULES Committee.""]","http://custom.statenet.com/public/resources.cgi?id=ID:bill:IL2025000H2566&ciq=urn:user:PA195824351&client_md=1d624c620258b4e1547879662c36cc60&mode=current_text"
"IL2025H2567",2025,"IL","H2567","Pending","Chung","D",NA,2025-02-04,2025-03-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"[""02/04/2025 - INTRODUCED."",""02/04/2025 - To HOUSE Committee on RULES."",""03/04/2025 - To HOUSE Committee on ETHICS & ELECTIONS."",""03/21/2025 - Rule 19(a)/ Re-referred to RULES Committee.""]","http://custom.statenet.com/public/resources.cgi?id=ID:bill:IL2025000H2567&ciq=urn:user:PA195824351&client_md=8d689fc094a0d83cb6482ad123088259&mode=current_text"
"IL2025S2601",2025,"IL","S2601","Pending","Sims","D",NA,2025-02-25,2025-02-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"[""02/25/2025 - INTRODUCED."",""02/25/2025 - To SENATE Committee on ASSIGNMENTS.""]","http://custom.statenet.com/public/resources.cgi?id=ID:bill:IL2025000S2601&ciq=urn:user:PA195824351&client_md=f807cbedc653c0ee303b24495e220f81&mode=current_text"
"IL2025H2623",2025,"IL","H2623","Pending","Niemerg","R",NA,2025-02-04,2025-02-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"[""02/04/2025 - INTRODUCED."",""02/06/2025 - To HOUSE Committee on RULES.""]","http://custom.statenet.com/public/resources.cgi?id=ID:bill:IL2025000H2623&ciq=urn:user:PA195824351&client_md=a20a9ca452b94e2862ac6985597ab462&mode=current_text"
"IL2025H2701",2025,"IL","H2701","Pending","West","D",NA,2025-02-04,2025-03-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"[""02/04/2025 - INTRODUCED."",""02/06/2025 - To HOUSE Committee on RULES."",""03/04/2025 - To HOUSE Committee on APPROPRIATIONS-GENERAL SERVICES."",""03/21/2025 - Rule 19(a)/ Re-referred to RULES Committee.""]","http://custom.statenet.com/public/resources.cgi?id=ID:bill:IL2025000H2701&ciq=urn:user:PA195824351&client_md=d1ce0b1a4e3647d7fd6066a1f5e79296&mode=current_text"
"IL2025H2716",2025,"IL","H2716","Pending","West","D",NA,2025-02-04,2025-03-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"[""02/04/2025 - INTRODUCED."",""02/06/2025 - To HOUSE Committee on RULES."",""03/04/2025 - To HOUSE Committee on ETHICS & ELECTIONS."",""03/21/2025 - Rule 19(a)/ Re-referred to RULES Committee.""]","http://custom.statenet.com/public/resources.cgi?id=ID:bill:IL2025000H2716&ciq=urn:user:PA195824351&client_md=b1fb355104299871cf9eac1c1d396774&mode=current_text"
"IL2025H2717",2025,"IL","H2717","Pending","West","D",NA,2025-02-04,2025-03-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"[""02/04/2025 - INTRODUCED."",""02/06/2025 - To HOUSE Committee on RULES."",""03/04/2025 - To HOUSE Committee on ETHICS & ELECTIONS."",""03/21/2025 - Rule 19(a)/ Re-referred to RULES Committee.""]","http://custom.statenet.com/public/resources.cgi?id=ID:bill:IL2025000H2717&ciq=urn:user:PA195824351&client_md=7a54f2f4c0251aab7822c8e6805fe413&mode=current_text"
"IL2025H2718",2025,"IL","H2718","Pending","West","D",NA,2025-02-04,2025-03-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"[""02/04/2025 - INTRODUCED."",""02/06/2025 - To HOUSE Committee on RULES."",""03/04/2025 - To HOUSE Committee on ETHICS & ELECTIONS."",""03/21/2025 - Rule 19(a)/ Re-referred to RULES Committee.""]","http://custom.statenet.com/public/resources.cgi?id=ID:bill:IL2025000H2718&ciq=urn:user:PA195824351&client_md=fce7646d67ed8d5fba69dc236b01b9a1&mode=current_text"
"IL2025H2719",2025,"IL","H2719","Pending","West","D",NA,2025-02-04,2025-03-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"[""02/04/2025 - INTRODUCED."",""02/06/2025 - To HOUSE Committee on RULES."",""03/04/2025 - To HOUSE Committee on ETHICS & ELECTIONS."",""03/21/2025 - Rule 19(a)/ Re-referred to RULES Committee.""]","http://custom.statenet.com/public/resources.cgi?id=ID:bill:IL2025000H2719&ciq=urn:user:PA195824351&client_md=21cf91b6ec94127a2d88841a46977162&mode=current_text"
"IL2025H2758",2025,"IL","H2758","Pending","du Buclet","D",NA,2025-02-05,2025-03-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"[""02/05/2025 - INTRODUCED."",""02/06/2025 - To HOUSE Committee on RULES."",""03/04/2025 - To HOUSE Committee on ETHICS & ELECTIONS."",""03/21/2025 - Rule 19(a)/ Re-referred to RULES Committee.""]","http://custom.statenet.com/public/resources.cgi?id=ID:bill:IL2025000H2758&ciq=urn:user:PA195824351&client_md=c213e0e240689e9ac1e8cbcfa4cd6f6b&mode=current_text"
"IL2025H2763",2025,"IL","H2763","Pending","Syed","D",NA,2025-02-05,2025-03-21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"[""02/05/2025 - INTRODUCED."",""02/06/2025 - To HOUSE Committee on RULES."",""03/04/2025 - To HOUSE Committee on ETHICS & ELECTIONS."",""03/21/2025 - Rule 19(a)/ Re-referred to RULES Committee.""]","http://custom.statenet.com/public/resources.cgi?id=ID:bill:IL2025000H2763&ciq=urn:user:PA195824351&client_md=41eef6a98bb9469335292847dc36fb60&mode=current_text"
"IL2025H2770",2025,"IL","H2770","Pending","West","D",NA,2025-02-05,2025-03-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"[""02/05/2025 - INTRODUCED."",""02/06/2025 - To HOUSE Committee on RULES."",""03/04/2025 - To HOUSE Committee on ETHICS & ELECTIONS."",""03/21/2025 - Rule 19(a)/ Re-referred to RULES Committee.""]","http://custom.statenet.com/public/resources.cgi?id=ID:bill:IL2025000H2770&ciq=urn:user:PA195824351&client_md=3c0ff42b4de9d329b36ca71a944012e3&mode=current_text"
"IL2025H2797",2025,"IL","H2797","Pending","West","D",NA,2025-02-05,2025-03-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"[""02/05/2025 - INTRODUCED."",""02/06/2025 - To HOUSE Committee on RULES."",""03/04/2025 - To HOUSE Committee on ETHICS & ELECTIONS."",""03/21/2025 - Rule 19(a)/ Re-referred to RULES Committee.""]","http://custom.statenet.com/public/resources.cgi?id=ID:bill:IL2025000H2797&ciq=urn:user:PA195824351&client_md=bb0cffadbd5c627a8c1e4d41ca7be782&mode=current_text"
"IL2025H2799",2025,"IL","H2799","Pending","McCombie","R",NA,2025-02-05,2025-03-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"[""02/05/2025 - INTRODUCED."",""02/06/2025 - To HOUSE Committee on RULES."",""03/04/2025 - To HOUSE Committee on ETHICS & ELECTIONS."",""03/21/2025 - Rule 19(a)/ Re-referred to RULES Committee.""]","http://custom.statenet.com/public/resources.cgi?id=ID:bill:IL2025000H2799&ciq=urn:user:PA195824351&client_md=ce807aee96d490f709f7df73316e3bd5&mode=current_text"
"IL2025H2800",2025,"IL","H2800","Pending","McCombie","R",NA,2025-02-05,2025-02-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,"[""02/05/2025 - INTRODUCED."",""02/06/2025 - To HOUSE Committee on RULES.""]","http://custom.statenet.com/public/resources.cgi?id=ID:bill:IL2025000H2800&ciq=urn:user:PA195824351&client_md=6c69ed7ad11ae1a4762b8005a01ddfec&mode=current_text"
"IL2025H2803",2025,"IL","H2803","Pending","McCombie","R",NA,2025-02-05,2025-02-06,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"[""02/05/2025 - INTRODUCED."",""02/06/2025 - To HOUSE Committee on RULES.""]","http://custom.statenet.com/public/resources.cgi?id=ID:bill:IL2025000H2803&ciq=urn:user:PA195824351&client_md=0d0de3813663eebfb5d31145c4cda4c0&mode=current_text"
"IL2025H2911",2025,"IL","H2911","Pending","Hoffman","D",NA,2025-02-05,2025-03-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,NA,"[""02/05/2025 - INTRODUCED."",""02/06/2025 - To HOUSE Committee on RULES."",""03/04/2025 - To HOUSE Committee on ETHICS & ELECTIONS."",""03/12/2025 - In HOUSE. Committee Amendment No. 1 filed. Referred to RULES."",""03/13/2025 - From HOUSE Committee on RULES: Referred to HOUSE Ethics & Elections Amendment No. 1."",""03/21/2025 - Rule 19(a)/ Re-referred to RULES Committee."",""03/21/2025 - Rule 19(c)/ Re-referred to RULES Committee. Amendment No. 1.""]","http://custom.statenet.com/public/resources.cgi?id=ID:bill:IL2025000H2911&ciq=urn:user:PA195824351&client_md=b98bb19bfbbcdc0ac6a9841550984a2e&mode=current_text"
"IL2025H2998",2025,"IL","H2998","Pending","Rashid","D",NA,2025-02-06,2025-03-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,"[""02/06/2025 - INTRODUCED."",""02/06/2025 - To HOUSE Committee on RULES."",""03/04/2025 - To HOUSE Committee on ETHICS & ELECTIONS."",""03/21/2025 - Rule 19(a)/ Re-referred to RULES Committee.""]","http://custom.statenet.com/public/resources.cgi?id=ID:bill:IL2025000H2998&ciq=urn:user:PA195824351&client_md=6fa3e6cff7a23f178f416ad45f696caa&mode=current_text"
"IL2025H3031",2025,"IL","H3031","Pending","Rohr","D",NA,2025-02-06,2025-03-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"[""02/06/2025 - INTRODUCED."",""02/06/2025 - To HOUSE Committee on RULES."",""03/04/2025 - To HOUSE Committee on ETHICS & ELECTIONS."",""03/21/2025 - Rule 19(a)/ Re-referred to RULES Committee.""]","http://custom.statenet.com/public/resources.cgi?id=ID:bill:IL2025000H3031&ciq=urn:user:PA195824351&client_md=6bc42ca28f8d74f127ab47661d42c568&mode=current_text"
"IL2025H3036",2025,"IL","H3036","Pending","Rohr","D",NA,2025-02-06,2025-03-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"[""02/06/2025 - INTRODUCED."",""02/06/2025 - To HOUSE Committee on RULES."",""03/04/2025 - To HOUSE Committee on ETHICS & ELECTIONS."",""03/21/2025 - Rule 19(a)/ Re-referred to RULES Committee.""]","http://custom.statenet.com/public/resources.cgi?id=ID:bill:IL2025000H3036&ciq=urn:user:PA195824351&client_md=392b3a73c909e98df29ffa6ed3717495&mode=current_text"
"IL2025H3047",2025,"IL","H3047","Pending","Buckner","D",NA,2025-02-06,2025-03-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"[""02/06/2025 - INTRODUCED."",""02/06/2025 - To HOUSE Committee on RULES."",""03/04/2025 - To HOUSE Committee on ETHICS & ELECTIONS."",""03/21/2025 - Rule 19(a)/ Re-referred to RULES Committee.""]","http://custom.statenet.com/public/resources.cgi?id=ID:bill:IL2025000H3047&ciq=urn:user:PA195824351&client_md=456598365cf51f0a055cf16b729f5ace&mode=current_text"
"IL2025H3251",2025,"IL","H3251","Pending","Rohr","D",NA,2025-02-06,2025-03-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,"[""02/06/2025 - INTRODUCED."",""02/18/2025 - To HOUSE Committee on RULES."",""03/11/2025 - To HOUSE Committee on EDUCATION POLICY."",""03/21/2025 - Rule 19(a)/ Re-referred to RULES Committee.""]","http://custom.statenet.com/public/resources.cgi?id=ID:bill:IL2025000H3251&ciq=urn:user:PA195824351&client_md=77946f0be34688790752ae65e72f4f66&mode=current_text"
"IL2025H3296",2025,"IL","H3296","Pending","Evans M","D",NA,2025-02-06,2025-03-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"[""02/06/2025 - INTRODUCED."",""02/18/2025 - To HOUSE Committee on RULES."",""03/11/2025 - To HOUSE Committee on ETHICS & ELECTIONS."",""03/21/2025 - Rule 19(a)/ Re-referred to RULES Committee.""]","http://custom.statenet.com/public/resources.cgi?id=ID:bill:IL2025000H3296&ciq=urn:user:PA195824351&client_md=bb41e804e04dc096f0eda97b05c1e4e4&mode=current_text"
"IL2025H3299",2025,"IL","H3299","Pending","Evans M","D",NA,2025-02-06,2025-03-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"[""02/06/2025 - INTRODUCED."",""02/18/2025 - To HOUSE Committee on RULES."",""03/11/2025 - To HOUSE Committee on ETHICS & ELECTIONS."",""03/21/2025 - Rule 19(a)/ Re-referred to RULES Committee.""]","http://custom.statenet.com/public/resources.cgi?id=ID:bill:IL2025000H3299&ciq=urn:user:PA195824351&client_md=b1e3f8bcc8c7b0a3539dfbe2b552979a&mode=current_text"
